gene_name,pg_adsp,pnl_adsp,pg_ukb,pnl_ukb,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,gene_names,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_fstat,stage1_X2_fstat,num_snps,adsp_size.y,ukb_size.y,gene_ind.y,chr,TSS,TES
SLC41A1,0.21185262883801,0.937285120036109,0.903216516680481,0.885731889205615,10454,367182,1793,ENSG00000133065.10,ENSG00000133065.10,0.702648497935247,100,,0.0515564907151171,,,16.5530970987352,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f88ef08b940> [RTYPES.NILSXP],3,10454,367182,1793,1,205813747,205813748
SLC41A3,0.756262772664007,0.6260706488977,0.0019999844393504,0.00424125540514841,10454,367182,4078,ENSG00000114544.16,ENSG00000114544.16,0.389632477012233,0.659841988947143,0.762339122966549,0.908613621327413,0.117224228945829,0.0386962808550782,18.1555649735372,2.376959174461692,9,10454,367182,4078,3,126101560,126101561
SLC44A2,0.113036539505647,0.419216203672023,0.731361212851065,0.270527970552011,10454,367182,17136,ENSG00000129353.14,ENSG00000129353.14,0.250747102097129,0.244034272513095,0.220402586210424,0.0150050413266257,0.0129136044146419,0.0952650283586299,29.2251929594364,15.013623746982976,6,10454,367182,17136,19,10602456,10602457
SLC45A4,0.888856381799617,0.829736820570836,0.891753345656191,0.894448711756263,10454,367182,8657,ENSG00000022567.9,ENSG00000022567.9,0.977566764073072,0.641878261179671,0.346596187837617,0.650358896500443,0.791843396319238,0.609204296860914,40.5927786795209,4.854095710937697,7,10454,367182,8657,8,141308304,141308305
SLC46A2,0.120279329930675,0.157752614436681,0.412706202207592,0.523548878362738,10454,367182,9174,ENSG00000119457.7,ENSG00000119457.7,0.644060625568353,0.26059273941826,0.115594869849081,0.104738565022546,0.141939150133727,0.259232761479383,10.1003578574313,3.21502346116215,9,10454,367182,9174,9,112890912,112890913
SLC48A1,0.767501239673717,0.72983976610761,0.714606336260177,0.355271152039422,10454,367182,11747,ENSG00000211584.13,ENSG00000211584.13,0.112717441955838,0.245573787024982,0.588482625635864,0.385345110041474,0.248002405496019,0.153708946143514,12.0893225923032,4.348825318928327,5,10454,367182,11747,12,47753915,47753916
SLC5A11,0.524403850734878,0.739744287788552,0.961506395971989,0.618557342749124,10454,367182,14583,ENSG00000158865.12,ENSG00000158865.12,0.368123761425036,0.666594270745924,0.972389207858862,0.104200974282066,0.25290733560234,0.740795710990594,101.227414364242,14.503621178284156,5,10454,367182,14583,16,24845840,24845841
SLC7A6,0.557906105878938,0.559596318070159,0.691211767952435,0.755979470390895,10454,367182,14984,ENSG00000103064.13,ENSG00000103064.13,0.802961920961092,0.622288264442165,0.346453057392745,0.131578832779401,0.0623932636961156,0.0703507740278182,19.4464017960722,2.932821733028571,5,10454,367182,14984,16,68264515,68264516
SLC7A9,0.305550326295721,0.62051358627282,0.768388692536327,0.831322638067257,10454,367182,17489,ENSG00000021488.12,ENSG00000021488.12,0.327781698560858,0.607956554386984,0.846035175048245,0.349850450729238,0.231463133403171,0.151939704561658,13.8281154524212,3.602088412565269,5,10454,367182,17489,19,32869765,32869766
SLC9A3,0.454908557509024,0.494245812677486,0.195656966094568,0.234861174994257,10454,367182,5176,ENSG00000066230.10,ENSG00000066230.10,0.395323822835338,0.641877446181178,0.685283728898947,0.752450614052889,0.674952178529695,0.407274488241016,43.0758654367076,3.057832618155387,5,10454,367182,5176,5,524331,524332
SLC9A9,0.108296079814503,0.33427714773876,0.374227346234678,0.865611921003411,10454,367182,4209,ENSG00000181804.14,ENSG00000181804.14,0.339579887021542,0.421191723696515,0.365964286838282,0.363925494544616,0.636197923317519,0.777039262089357,15.2763122951714,2.0828855887254987,3,10454,367182,4209,3,143848530,143848531
SLCO4C1,0.222939970017615,0.422512679989248,0.451902089412396,0.812056763438159,10454,367182,5561,ENSG00000173930.8,ENSG00000173930.8,0.0118189652325744,0.0417043670540502,0.896946707691978,0.505979500668079,0.0178959277334048,0.0058239542906314,10.3867813068366,6.829318812549367,5,10454,367182,5561,5,102296548,102296549
SLFN5,0.812683999994208,0.569519745581683,0.32596256395483,0.390929923958507,10454,367182,15718,ENSG00000166750.9,ENSG00000166750.9,0.672111853884396,0.913292686464492,0.962045861903026,0.52365135657717,0.815608834001803,0.975469122084313,25.7485453512422,2.5889137556376904,8,10454,367182,15718,17,35243035,35243036
SLFNL1-AS1,0.502158825973061,0.661220681507724,0.904427897994819,0.927157800807399,10454,367182,596,ENSG00000281207.1,ENSG00000281207.1,0.960667289073833,100,,0.146448033566809,,,11.8055078026326,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f4679c506c0> [RTYPES.NILSXP],2,10454,367182,596,1,41014589,41014590
SLIT1,0.345751762405674,0.572036275896035,0.63106355857559,0.478667046483952,10454,367182,10006,ENSG00000187122.16,ENSG00000187122.16,0.851258933723725,0.399196143012174,0.1795482359585,0.805882629302332,0.836049845217507,0.585299530469807,47.852953597762,3.4886500472861806,5,10454,367182,10006,10,97185919,97185920
SLX1B,0.336438411996886,0.409930732574457,0.053734749957558,0.0614451876965881,10454,367182,14649,ENSG00000181625.17,ENSG00000181625.17,0.879498434275842,100,,0.280536717649558,,,16.4722225092142,<rpy2.rinterface_lib.sexp.NULLType object at 0x7fe5c01d8800> [RTYPES.NILSXP],2,10454,367182,14649,16,29455104,29455105
SMAD2,0.393168663520897,0.424823650541882,0.473166591799297,0.472623819889426,10454,367182,16691,ENSG00000175387.15,ENSG00000175387.15,0.997877380021501,0.884493491485687,0.620289114091662,0.0488701982751674,0.0925548204731257,0.348172593793064,10.5452350399592,2.3923115567563906,2,10454,367182,16691,18,47931145,47931146
SMAD5,0.906603618658301,0.411172070360847,0.786876847042982,0.814468376998828,10454,367182,5709,ENSG00000113658.16,ENSG00000113658.16,0.874550942095085,0.632580252895735,0.345225769745627,0.199751395651338,0.350874878232513,0.502115796520961,28.1235140792975,7.404341000074002,4,10454,367182,5709,5,136132844,136132845
SMAP1,0.0412432213945534,0.243721016146334,0.0902615948350613,0.10038315281376,10454,367182,6675,ENSG00000112305.14,ENSG00000112305.14,0.0506476126253974,0.118090221741318,0.500967882631255,0.401895080037654,0.45696666939751,0.352721894647139,40.8472967577698,5.165110017004894,3,10454,367182,6675,6,70667775,70667776
SMARCB1,0.208853148506049,0.55574485011977,0.16427557436331,0.472683392917443,10454,367182,19227,ENSG00000099956.18,ENSG00000099956.18,0.310335540136296,0.589136619620094,0.864790636246536,0.0523989946032381,0.146732087819982,0.783749743706099,17.8660491619701,5.233809535071499,9,10454,367182,19227,22,23786962,23786963
SMARCC2,0.25868238198176,0.511971856976921,0.309112063516083,0.867143186608977,10454,367182,11937,ENSG00000139613.11,ENSG00000139613.11,0.201713551423226,100,,0.0498997493561795,,,12.849292007901,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f60db3d5600> [RTYPES.NILSXP],2,10454,367182,11937,12,56189566,56189567
SMARCD2,0.295443242251349,0.576883355378207,0.28790924151605,0.321419950753398,10454,367182,16185,ENSG00000108604.15,ENSG00000108604.15,0.29621036114115,100,,0.236707889215066,,,22.4512216149189,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f310311a700> [RTYPES.NILSXP],3,10454,367182,16185,17,63843064,63843065
SMCO4,0.255664936812747,0.69237076860657,0.999088768215098,0.719714592743287,10454,367182,11127,ENSG00000166002.6,ENSG00000166002.6,0.244674855159782,0.263603905126053,0.251823076687243,0.115122939157448,0.289030443674226,0.998929334932064,71.9197529514412,15.955381450624385,5,10454,367182,11127,11,93543507,93543508
SMCR8,0.275423100084121,0.441653379933111,0.526328231821929,0.550221112713123,10454,367182,15544,ENSG00000176994.10,ENSG00000176994.10,0.52778334756516,0.802397573225474,0.838266146237282,0.629381348404662,0.140413626161698,0.0546274929932053,17.5033371346469,3.4413030055075713,5,10454,367182,15544,17,18315309,18315310
SMDT1,0.955459852084129,0.560081695918683,0.73528357321163,0.789811343775106,10454,367182,19511,ENSG00000183172.8,ENSG00000183172.8,0.903831558757357,0.872619214635476,0.611565007562436,0.134379192641215,0.29435367051767,0.650891140732814,155.619882339459,9.748162462984961,5,10454,367182,19511,22,42079690,42079691
SMG1,0.0415524308387504,0.133077777071279,0.14498482376667,0.151877986740203,10454,367182,14521,ENSG00000157106.16,ENSG00000157106.16,0.295772020569015,0.578731050183539,0.978494122043126,0.698053137898682,0.209332958939134,0.0844478821835061,21.4754651692118,2.343777901964264,4,10454,367182,14521,16,18926453,18926454
SMG1P5,0.623948086689476,0.62249552899016,0.291398414667712,0.316198520664728,10454,367182,14697,ENSG00000183604.14,ENSG00000183604.14,0.939171333898925,100,,0.126025420003205,,,29.1635044087647,<rpy2.rinterface_lib.sexp.NULLType object at 0x7fe5c01d8800> [RTYPES.NILSXP],2,10454,367182,14697,16,30335373,30335374
SMG1P7,0.727946318107948,0.50791171699218,0.500546265941512,0.935837194113433,10454,367182,15014,ENSG00000261556.9,ENSG00000261556.9,0.301755324070682,100,,0.347824273027075,,,113.799745805481,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f0fc2f766c0> [RTYPES.NILSXP],2,10454,367182,15014,16,70246609,70246610
SMG5,0.896765487092884,0.585200528962287,0.773515546272072,0.69148816761014,10454,367182,1394,ENSG00000198952.8,ENSG00000198952.8,0.876655543554563,0.929457634222431,0.726646406121473,0.37269861711564,0.228122511562704,0.141543707715465,105.080345681406,6.1438368711162985,9,10454,367182,1394,1,156282824,156282825
SMG7,0.378589837609839,0.433133683615059,0.123121566253733,0.126066216287366,10454,367182,1654,ENSG00000116698.21,ENSG00000116698.21,0.897806956903667,0.740825635954454,0.444960067646728,0.616521772156427,0.452429362693141,0.247836334837152,16.9762750337944,4.915662862233366,7,10454,367182,1654,1,183472265,183472266
SMG7-AS1,0.342598922079527,0.480841570345187,0.794820233349598,0.9680959316451,10454,367182,1653,ENSG00000232860.7,ENSG00000232860.7,0.550992410986576,0.77576628349128,0.696370325914937,0.424203478678389,0.441602423586811,0.318268308047827,14.9708393500122,4.260696792179267,2,10454,367182,1653,1,183472214,183472215
SMG9,0.0411596303767877,0.109169016949838,0.717530833534173,0.161680328641893,10454,367182,17798,ENSG00000105771.13,ENSG00000105771.13,0.646238324058343,0.761142244743397,0.562619824907451,0.580248087431206,0.19046734384702,0.0827159704250922,11.975515702038,3.810020830845207,5,10454,367182,17798,19,43754989,43754990
SMIM1,0.860665172779148,0.671115470108397,0.309871020169057,0.446628575937192,10454,367182,111,ENSG00000235169.7,ENSG00000235169.7,0.461770070735065,0.739296698923529,0.802534691949509,0.0556031557433376,0.102779865684023,0.346446579864022,25.6444133615269,3.7763594999876973,6,10454,367182,111,1,3772787,3772788
SMIM19,0.455628221522734,0.805707712382887,0.283687835366997,0.297691112763499,10454,367182,8320,ENSG00000176209.11,ENSG00000176209.11,0.911953478784729,100,,0.0097144941288039,,,57.4272491159677,<rpy2.rinterface_lib.sexp.NULLType object at 0x7fcf0a2d6940> [RTYPES.NILSXP],2,10454,367182,8320,8,42541711,42541712
SMIM22,0.891323540610495,0.54488925618207,0.042284508395294,0.868049759875404,10454,367182,14420,ENSG00000267795.5,ENSG00000267795.5,0.0645151546095842,0.169337599634532,0.71376464969663,0.0199240860275638,0.0637865133419934,0.769454859587228,28.7055517481979,3.733955076905854,4,10454,367182,14420,16,4788521,4788522
SMPD4,0.811236533305945,0.687503960400803,0.473530636141478,0.685487297952986,10454,367182,2841,ENSG00000136699.19,ENSG00000136699.19,0.663718653702252,0.833660506988331,0.675862362704096,0.604596604886498,0.866489484789072,0.891832004956296,59.9583290737868,2.4511928468543926,3,10454,367182,2841,2,130182625,130182626
SMPD4P1,0.312265669363688,0.486443819703235,0.476946268954718,0.641167531499886,10454,367182,19127,ENSG00000223553.6,ENSG00000223553.6,0.0256750970752404,0.0401662889755286,0.228230413695285,0.0718960974856222,0.153442754572576,0.475282881421135,28.8372587856862,5.5303715034970935,9,10454,367182,19127,22,20656913,20656914
SMPDL3A,0.524918913646934,0.576333839461826,0.807182565156733,0.843969030723797,10454,367182,6865,ENSG00000172594.12,ENSG00000172594.12,0.819164415571381,0.773153663916392,0.496565792000821,0.667456431648516,0.733426991158217,0.509320796702223,22.8132480334012,3.622907152525378,6,10454,367182,6865,6,122789048,122789049
SMPDL3B,0.576970334869168,0.60891991132647,0.942309093981415,0.936249412132128,10454,367182,409,ENSG00000130768.14,ENSG00000130768.14,0.438877313821648,0.612169473305379,0.536382013693657,0.28514248724124,0.403240942098721,0.411651078061295,11.708344939667,3.7728059538163343,6,10454,367182,409,1,27934992,27934993
SMTNL1,0.156017098128384,0.502964662649583,0.195629032806446,0.216718505638033,10454,367182,10666,ENSG00000214872.8,ENSG00000214872.8,0.341468315210939,0.528888633940695,0.543511912965104,0.702947158473797,0.898547477599041,0.793493001164499,73.4943794375865,3.9974919188455407,2,10454,367182,10666,11,57542640,57542641
SMU1,0.964401749475001,0.435353392195159,0.640641839848541,0.606219071643195,10454,367182,8845,ENSG00000122692.8,ENSG00000122692.8,0.959377583353056,0.0314864866613875,0.0085548872959601,0.930076876128764,0.264276945435246,0.103301905739869,34.8057000007549,4.239235201841299,3,10454,367182,8845,9,33076658,33076659
SMYD5,0.663742949272383,0.791961782232842,0.952244721928537,0.984973516840089,10454,367182,2474,ENSG00000135632.11,ENSG00000135632.11,0.81616926754453,0.295775660706021,0.122728368110223,0.875966263742373,0.616833962086781,0.331777596820508,11.9329798491959,2.5467854230620146,2,10454,367182,2474,2,73214221,73214222
SNAI3,0.104573318577959,0.466590547073031,0.567180847147578,0.770496949456869,10454,367182,15164,ENSG00000185669.5,ENSG00000185669.5,0.558810760547797,0.828617457582539,0.853196022452573,0.020247789788883,0.0594582552997824,0.613878741501682,16.6908634431973,4.911628004773064,16,10454,367182,15164,16,88681713,88681714
SNAI3-AS1,0.307948490667891,0.57298411824281,0.631145415698065,0.544589146716087,10454,367182,15163,ENSG00000260630.6,ENSG00000260630.6,0.638302617301056,0.350485865613803,0.170809802305044,0.840320158315706,0.837233411733547,0.574805074569912,14.0456061088965,4.749906617200195,14,10454,367182,15163,16,88663297,88663298
SNAP29,0.862108731919694,0.671194625721029,0.767511626090775,0.949265433594183,10454,367182,19131,ENSG00000099940.11,ENSG00000099940.11,0.131330010526996,0.244300875949208,0.461571916507481,0.0888921592862848,0.209268278414956,0.628604488840087,124.397218259804,9.368291702881269,2,10454,367182,19131,22,20858982,20858983
SNAPC1,0.76881742399255,0.427467324289542,0.87246484748459,0.971524520921333,10454,367182,13131,ENSG00000023608.4,ENSG00000023608.4,0.744946629009,0.9183448040969,0.799458710113916,0.0558639688328056,0.132968336628854,0.538040031432701,27.991656313695,3.7201544733986553,3,10454,367182,13131,14,61762356,61762357
SNAPC4,0.458494735152995,0.63780667730085,0.391314721614962,0.445295605583449,10454,367182,9428,ENSG00000165684.4,ENSG00000165684.4,0.62015090748115,0.535401406984368,0.316396319753046,0.0162223905711336,0.036672264207614,0.361444365696307,18.9092691960986,9.401185423839493,6,10454,367182,9428,9,136400167,136400168
SNAPC5,0.52002215081587,0.614694547379821,0.958417874825783,0.780648500513503,10454,367182,13911,ENSG00000174446.12,ENSG00000174446.12,0.366619258848633,0.12331539860692,0.0663612674525611,0.169333339240647,0.164386411629963,0.189405506910037,25.4119085733207,3.6965472558105654,4,10454,367182,13911,15,66497812,66497813
SNHG16,0.827351224039821,0.506311307200628,0.942884207873676,0.961592200347991,10454,367182,16355,ENSG00000163597.14,ENSG00000163597.14,0.653307776992364,0.0282476100045072,0.008469462401119,0.486462137374304,0.409591946450994,0.25405899559868,26.9579972408413,2.5757970520016125,12,10454,367182,16355,17,76557765,76557766
SNHG17,0.9283550568559,0.610843021455858,0.167333380034704,0.255364797474067,10454,367182,18611,ENSG00000196756.11,ENSG00000196756.11,0.0871678052721412,0.0495868632454942,0.0791564889148308,0.12147112556483,0.0046169114313717,0.0038403497397324,123.130856909841,28.78202084718415,6,10454,367182,18611,20,38435352,38435353
SNHG5,0.63918706748064,0.795320301882201,0.398236021547591,0.805688251230428,10454,367182,6725,ENSG00000203875.10,ENSG00000203875.10,0.310168535232279,0.385349203764695,0.348953248093382,0.429916539665762,0.721584950828969,0.863487313364617,165.028630928405,15.982477823872692,4,10454,367182,6725,6,85678735,85678736
SNHG7,0.0184563733522684,0.999999937424951,0.0257952094171432,0.145739170517974,10454,367182,9441,ENSG00000233016.6,ENSG00000233016.6,0.0343772143158699,0.0272630642860259,0.0985604544632333,0.800484404836798,0.628881392152015,0.352689564192836,21.4305695019223,5.792309263092234,11,10454,367182,9441,9,136728183,136728184
SNHG8,0.874231072095108,0.778905593402761,0.370528604095579,0.453333270523747,10454,367182,4952,ENSG00000269893.6,ENSG00000269893.6,0.879083637981178,0.871644647540078,0.61595622516733,0.335226413837043,0.226804795328615,0.153337878348223,13.3233706786146,3.486461635490642,4,10454,367182,4952,4,118278708,118278709
SNORD12B,0.174420204409453,0.331319881066744,0.740922588398486,0.746784080961901,10454,367182,18696,ENSG00000222365.1,ENSG00000222365.1,0.649296527436506,0.362974592162269,0.177315714303993,0.419185917445174,0.130810867494474,0.0645905496362212,19.8879076177153,2.662848100841653,3,10454,367182,18696,20,49280318,49280319
