gene_name,chr.x,TSS.x,TES.x,pg_adsp,pg_ukb_igap,pg_ukb_eadb,pg_ukb_proxy,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,gene_names,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_fstat,stage1_X2_fstat,num_snps,adsp_size.y,ukb_size.y,gene_ind.y,chr.y,TSS.y,TES.y
TAPBPL,12,6451718,6451719,0.919966086129965,0.0250118904107577,0.962830223426962,0.879046558764408,10454,367182,11443,ENSG00000139192.11,ENSG00000139192.11,0.678255720472511,0.890904555343036,0.808170630777729,0.438992168532467,0.0423511875883617,0.0167288917111253,75.4363687092297,7.152805090935079,9,10454,367182,11443,12,6451718,6451719
TAPT1,4,16227409,16227410,0.1355236053227,0.572242895017041,0.542531861843338,0.678266065193468,10454,367182,4621,ENSG00000169762.16,ENSG00000169762.16,0.150480927507597,0.340073125797952,0.764285425504395,0.156190370091581,0.36564952070448,0.969783314081308,10.0127106953613,2.1087879708006803,7,10454,367182,4621,4,16227409,16227410
TAPT1-AS1,4,16226684,16226685,0.0282940567410062,0.204987800965268,0.757617081316068,0.160480764126658,10454,367182,4620,ENSG00000263327.6,ENSG00000263327.6,0.929762274763583,0.842508029837128,0.562753441272299,0.458888340979161,0.0326411126102147,0.0121027611969601,14.0523747711429,3.654086380568664,8,10454,367182,4620,4,16226684,16226685
TARBP2,12,53500936,53500937,0.300512199326049,0.0616690544549689,0.0338643126687387,0.0672551417791174,10454,367182,11878,ENSG00000139546.10,ENSG00000139546.10,0.0537553022775589,0.1537358856207,0.874532916415829,0.0631642679409008,0.127054600903731,0.411663165820211,10.9438208547167,2.3267015564469333,2,10454,367182,11878,12,53500936,53500937
TARS,5,33440695,33440696,0.243882116206186,0.47743285270901,0.172233507723501,0.607399537937784,10454,367182,5259,ENSG00000113407.13,ENSG00000113407.13,0.162084792291824,0.308200120513761,0.527389438570884,0.618599790418518,0.87225741128018,0.873124435207054,12.6240726675952,2.1587237760640754,2,10454,367182,5259,5,33440695,33440696
TAS2R14,12,10939262,10939263,0.449996091927772,0.334018523574946,0.521645061398187,0.441613100675457,10454,367182,11572,ENSG00000212127.5,ENSG00000212127.5,0.254001656320127,0.133501289444448,0.0987224813863471,0.52064162492959,0.558359181374551,0.385564956427525,22.1871397511837,3.575542043123619,2,10454,367182,11572,12,10939262,10939263
TAS2R20,12,10997874,10997875,0.558256536957701,0.280427348835367,0.962928108046491,0.715211967199975,10454,367182,11574,ENSG00000255837.1,ENSG00000255837.1,0.561256236168983,100,,0.361474539966055,,,16.7026665240659,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f918ee16880> [RTYPES.NILSXP],3,10454,367182,11574,12,10997874,10997875
TAS2R4,7,141778441,141778442,0.874648961066379,0.848235052716247,0.968263004692461,0.418216639824961,10454,367182,7883,ENSG00000127364.3,ENSG00000127364.3,0.951638711440912,0.995262618267479,0.939195139616438,0.0519440461693926,0.0304120959641554,0.0732673389693093,34.5903180594621,2.3864879111942305,2,10454,367182,7883,7,141778441,141778442
TAS2R5,7,141790216,141790217,0.75558220064747,0.922912549047863,0.495797371779594,0.717103573167078,10454,367182,7884,ENSG00000127366.5,ENSG00000127366.5,0.748023168243071,100,,0.0247559795097102,,,18.8870361079266,<rpy2.rinterface_lib.sexp.NULLType object at 0x7fcd35228600> [RTYPES.NILSXP],2,10454,367182,7884,7,141790216,141790217
TAS2R60,7,143443452,143443453,0.299538701317325,0.323126441929189,0.675508058396772,0.251223065413563,10454,367182,7966,ENSG00000185899.1,ENSG00000185899.1,0.703528725482708,0.678923223554703,0.427485822883239,1.17788276007495e-05,3.194975506852e-05,0.2200676259724,13.6520837231615,9.452807085557392,12,10454,367182,7966,7,143443452,143443453
TAX1BP1,7,27739330,27739331,0.00604279153596382,0.0831658704960335,0.686413696807611,0.0208097351146525,10454,367182,7232,ENSG00000106052.13,ENSG00000106052.13,0.824479091575786,0.219227533601191,0.0839894734282681,0.189947846037308,0.102204752475157,0.091742432182071,13.1614660373325,3.271261332963261,2,10454,367182,7232,7,27739330,27739331
TBC1D1,4,37891086,37891087,0.0864295001549897,0.0760506057043217,0.197396055067354,0.124823567737002,10454,367182,4659,ENSG00000065882.15,ENSG00000065882.15,0.0384388872300843,0.0778616567648703,0.365088359428347,0.766858074673651,0.0774757269739467,0.0249454387754726,14.6804345582344,4.420500321465297,6,10454,367182,4659,4,37891086,37891087
TBC1D14,4,6909241,6909242,0.385201620523235,0.582376008735203,0.882395186438812,0.54885506953487,10454,367182,4583,ENSG00000132405.18,ENSG00000132405.18,0.598052873288843,0.850144064329158,0.828786964863774,0.320044938887525,0.178069071924594,0.116600301714164,10.0160343377813,3.3474113570482245,6,10454,367182,4583,4,6909241,6909242
TBC1D2B,15,78077723,78077724,0.0343816048855706,0.489485638132588,0.71456147601821,0.971481683679668,10454,367182,14017,ENSG00000167202.11,ENSG00000167202.11,0.107259107212239,0.263789713244122,0.789628100039685,0.00843354946429,0.0266620907574699,0.577669070138715,15.3573375484855,7.6451491975220405,6,10454,367182,14017,15,78077723,78077724
TBC1D30,12,64781192,64781193,0.930726217058914,0.895807178627601,0.420353967567123,0.862933140965112,10454,367182,12025,ENSG00000111490.12,ENSG00000111490.12,0.791153010273803,0.533621623241566,0.2761466247222,0.165305197938471,0.319287212756477,0.549441503402186,10.8917290436858,1.8387635710240409,3,10454,367182,12025,12,64781192,64781193
TBC1D9B,5,179907858,179907859,0.970060516793666,0.293924335592208,0.873458364862041,0.0721274067591947,10454,367182,6012,ENSG00000197226.12,ENSG00000197226.12,0.14168261221507,0.331271673580802,0.822810827846937,0.777985904270918,0.815687019349002,0.566865187782228,16.2595536113066,6.154259087834211,4,10454,367182,6012,5,179907858,179907859
TBCA,5,77868779,77868780,0.615921693496056,0.942373939556517,0.658371980493395,0.34184391981713,10454,367182,5466,ENSG00000171530.13,ENSG00000171530.13,0.707164792514847,0.890903956757418,0.764286036184805,0.682663136970729,0.323951906554443,0.148540583229666,11.0937780412182,2.1283370336438696,8,10454,367182,5466,5,77868779,77868780
TBCD,17,82752063,82752064,0.672791489611312,0.935984646844585,0.988479572811853,0.819139458421414,10454,367182,16508,ENSG00000141556.20,ENSG00000141556.20,0.744268885058942,0.65559222938401,0.39030476686939,0.657468281533848,0.624026852209519,0.387583614740558,16.6045191639,3.0732635807548894,9,10454,367182,16508,17,82752063,82752064
TBCE,1,235367359,235367360,0.0853318801198396,0.0121039603800253,0.0126597325086606,0.0247026793844966,10454,367182,1995,ENSG00000116957.12,ENSG00000116957.12,0.331657441204072,0.33165744120274,,0.54717093842118,0.547170938682798,,25.3338331377362,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f688bb8a800> [RTYPES.NILSXP],2,10454,367182,1995,1,235367359,235367360
TBKBP1,17,47694080,47694081,0.503591452632645,0.533299981984767,0.686192633662787,0.85986639154902,10454,367182,16002,ENSG00000198933.9,ENSG00000198933.9,0.816743813617019,100,,0.0001810616621958,,,45.2901852861803,<rpy2.rinterface_lib.sexp.NULLType object at 0x7fa240bc3900> [RTYPES.NILSXP],4,10454,367182,16002,17,47694080,47694081
TBX6,16,30091886,30091887,0.0227919887983584,0.204545470958989,0.32635693905332,0.314325271604634,10454,367182,14683,ENSG00000149922.10,ENSG00000149922.10,0.726525993299692,0.414030881365522,0.200156600370247,0.135929124924819,0.25718134608218,0.482813656829875,27.8674083687422,8.08830854434697,4,10454,367182,14683,16,30091886,30091887
TBXA2R,19,3606839,3606840,0.00795817689776135,0.0449583842056683,0.840427004364546,0.0791327485133978,10454,367182,16935,ENSG00000006638.11,ENSG00000006638.11,0.440020464004104,0.431170923231571,0.297303817278023,0.0363573454533919,0.0288715687386271,0.0997501750980137,10.9068569924237,3.4645777016104207,4,10454,367182,16935,19,3606839,3606840
TC2N,14,91867535,91867536,0.9490007956512,0.0226701645605332,0.252537832161853,0.141107923103819,10454,367182,13332,ENSG00000165929.12,ENSG00000165929.12,0.0806598193386212,0.044765129521455,0.0754128097076493,0.0879866256048454,0.013823504347186,0.0174361029867659,24.2660319050408,8.80616516911344,6,10454,367182,13332,14,91867535,91867536
TCAIM,3,44338552,44338553,0.367525751901163,0.117929564512955,0.189629002217993,0.233151071669789,10454,367182,3636,ENSG00000179152.19,ENSG00000179152.19,0.555749624283612,0.830955433577839,0.878791620697384,0.0004823457915841,0.0011738492833895,0.251989296514569,30.3608279276746,2.5556806469178466,3,10454,367182,3636,3,44338552,44338553
TCEA1P4,9,32980386,32980387,0.35037182370902,0.705389220588973,0.856496710016842,0.57504245808481,10454,367182,8842,ENSG00000236184.1,ENSG00000236184.1,0.958807726168566,0.828500225407749,0.541053401927303,0.251682079408849,0.109382566961876,0.0777240322504914,11.5212869228818,4.354160186674642,2,10454,367182,8842,9,32980386,32980387
TCERG1,5,146447311,146447312,0.411881707471129,0.808867290563993,0.96074804720602,0.866720521958422,10454,367182,5797,ENSG00000113649.11,ENSG00000113649.11,0.603241361611749,0.2646543052253,0.122236689407594,0.739997132721287,0.926348665856845,0.835951200581755,10.9955581048651,3.8133399199820333,3,10454,367182,5797,5,146447311,146447312
TCF25,16,89873569,89873570,0.572362953372718,0.921230428903797,0.770771542746283,0.906317282615087,10454,367182,15207,ENSG00000141002.19,ENSG00000141002.19,0.973057175261571,0.738668199489129,0.436811854721087,0.0005377475445194,0.0023169820339577,0.693800764054193,13.9405955002328,8.3499159888484,4,10454,367182,15207,16,89873569,89873570
TCF7L2,10,112950249,112950250,0.036489249760285,0.0131882059576436,0.0173256960689313,0.00728936651743378,10454,367182,10140,ENSG00000148737.16,ENSG00000148737.16,0.159998239193886,0.263772166882104,0.405770863170423,0.682107105721481,0.846943004632156,0.685064751944697,13.2944057450816,3.0926754105603753,2,10454,367182,10140,10,112950249,112950250
TCFL5,20,62861762,62861763,0.856910919484595,0.944168070670615,0.531316304328173,0.218925747403697,10454,367182,18801,ENSG00000101190.12,ENSG00000101190.12,0.492226539190665,0.153065958129896,0.0700442619383671,0.967213992749211,0.961017603799098,0.780252301546143,12.1164282193313,6.37464570319175,8,10454,367182,18801,20,62861762,62861763
TCIRG1,11,68039015,68039016,0.594386428243088,0.785177554167357,0.41181227988593,0.10833047043292,10454,367182,10962,ENSG00000110719.9,ENSG00000110719.9,0.181527899598478,0.210784809186639,0.249021278900776,0.554055774342006,0.488687274319046,0.298258900506184,48.72190333463,8.663651410650246,4,10454,367182,10962,11,68039015,68039016
TCP11L1,11,33039416,33039417,0.294212991297494,0.606182031094569,0.396286419019191,0.402771395688512,10454,367182,10569,ENSG00000176148.15,ENSG00000176148.15,0.400273423464982,100,,0.0252251250343435,,,164.687864740297,<rpy2.rinterface_lib.sexp.NULLType object at 0x7ff49b15ce40> [RTYPES.NILSXP],2,10454,367182,10569,11,33039416,33039417
TCP11L2,12,106301928,106301929,0.206046246987452,0.323231918329707,0.289937726319227,0.743148999296303,10454,367182,12209,ENSG00000166046.10,ENSG00000166046.10,0.479544215324789,0.775255945851603,0.923388652393182,0.116054913641407,0.226224131833046,0.478320162830997,11.4148188442388,3.7315970533332874,6,10454,367182,12209,12,106301928,106301929
TCTEX1D1,1,66752459,66752460,0.682832541505955,0.475649660601324,0.16618707882238,0.713193829576534,10454,367182,801,ENSG00000152760.9,ENSG00000152760.9,0.285542671463965,0.467277254286879,0.536971186658685,0.226731015949173,0.172331606206267,0.15166576723329,20.838160739272,10.917320181343223,12,10454,367182,801,1,66752459,66752460
TCTN2,12,123671112,123671113,0.441418012775208,0.189167475160657,0.353479842183871,0.173755783414917,10454,367182,12410,ENSG00000168778.11,ENSG00000168778.11,0.13279800125087,0.316390568478264,0.837287943402007,0.197133990679475,0.407261240747627,0.715216735634223,15.0444851223669,6.7391099513467685,3,10454,367182,12410,12,123671112,123671113
TCTN3,10,95694142,95694143,0.673937466055482,0.47654198178581,0.180514177275721,0.416674815012654,10454,367182,9990,ENSG00000119977.20,ENSG00000119977.20,0.208961730169093,0.274766364642666,0.316081865041151,0.835620869984897,0.141878754397583,0.0493765798885299,26.2383028008037,5.962807919172463,6,10454,367182,9990,10,95694142,95694143
TDRD9,14,103928461,103928462,0.943292854290686,0.361994697853592,0.662224141042024,0.0190744157308444,10454,367182,13450,ENSG00000156414.18,ENSG00000156414.18,0.0093400485724208,0.0192585920854603,0.284967886757784,0.590597591296821,0.760662537674209,0.611691588341845,41.4960007831121,3.8902615408086874,5,10454,367182,13450,14,103928461,103928462
TDRKH,1,151791415,151791416,0.458547521763378,0.630717322431624,0.315736248508167,0.860861157656881,10454,367182,1261,ENSG00000182134.15,ENSG00000182134.15,0.465163344792113,100,,0.0087370107218339,,,27.1202129030075,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f2e35fdb8c0> [RTYPES.NILSXP],2,10454,367182,1261,1,151791415,151791416
TEAD2,19,49362456,49362457,0.391110031026246,0.713095990600831,0.863270227753673,0.357904354406108,10454,367182,17971,ENSG00000074219.13,ENSG00000074219.13,0.128497436563007,0.108045516719564,0.14351594492045,0.843000627518748,0.813594197612385,0.541178353675741,10.4253402337213,9.167917844082195,3,10454,367182,17971,19,49362456,49362457
TEC,4,48269863,48269864,0.870134224623054,0.570111106323695,0.923601613520811,0.493821829425638,10454,367182,4710,ENSG00000135605.12,ENSG00000135605.12,0.597760984076165,0.599282814408532,0.387861793058576,0.651113330893405,0.360074503495186,0.175140114963812,12.5049095188523,4.042213586155821,5,10454,367182,4710,4,48269863,48269864
TECPR1,7,98252250,98252251,0.612959574319247,0.327507838462333,0.37313522453503,0.996798586634301,10454,367182,7577,ENSG00000205356.9,ENSG00000205356.9,0.331731459638281,0.523932092765994,0.553724041773119,0.445132180184393,0.732425039805372,0.841926436646884,12.4612169447585,2.8994624568137253,3,10454,367182,7577,7,98252250,98252251
TEK,9,27109140,27109141,0.77679128567672,0.432333125866709,0.529997943229659,0.464198094315595,10454,367182,8830,ENSG00000120156.20,ENSG00000120156.20,0.620092967442389,0.837996320609263,0.742717171119142,0.0052866875329396,0.0048298732961689,0.0892852781679988,24.0412107157723,3.92052492135175,8,10454,367182,8830,9,27109140,27109141
TELO2,16,1493343,1493344,0.831374345946022,0.707187677523691,0.660837350724983,0.890817105452348,10454,367182,14276,ENSG00000100726.14,ENSG00000100726.14,0.676148116245891,0.91302622423161,0.931010034787278,0.235101885410397,0.366374765985991,0.439161564520407,33.0714374648184,18.788454078663356,5,10454,367182,14276,16,1493343,1493344
TEN1,17,75979363,75979364,0.219253999172417,0.802352300060213,0.403380100683446,0.130365225242655,10454,367182,16331,ENSG00000257949.6,ENSG00000257949.6,0.975307870607636,0.594593316988524,0.308112939352018,0.141525634848904,0.270157725636273,0.499401134226106,25.8763578752158,6.3283980167109615,11,10454,367182,16331,17,75979363,75979364
TEP1,14,20413428,20413429,0.034460313003299,0.877267963218676,0.121015122396409,0.316923909787617,10454,367182,12808,ENSG00000129566.12,ENSG00000129566.12,0.496043559285157,0.791827073020152,0.953122661507071,0.128340893264405,0.262029751722586,0.545116775111125,10.4841916499305,2.5754341624614634,14,10454,367182,12808,14,20413428,20413429
TESK2,1,45491165,45491166,0.939912388876616,0.478336075255184,0.962029859290857,0.066071164002037,10454,367182,662,ENSG00000070759.16,ENSG00000070759.16,0.0753750852434329,0.167180586438802,0.51914792843731,0.132008014205489,0.17148923104228,0.262079180030605,18.9786931569006,6.042174306150875,4,10454,367182,662,1,45491165,45491166
TESPA1,12,54984745,54984746,0.183305889842453,0.610857877795612,0.482725306701479,0.903189058523172,10454,367182,11902,ENSG00000135426.15,ENSG00000135426.15,0.322739886628167,100,,0.948744581379021,,,11.2907709777441,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f60db3d5600> [RTYPES.NILSXP],4,10454,367182,11902,12,54984745,54984746
TEX264,3,51671174,51671175,0.112349942470187,0.704229134558433,0.805013432346675,0.843797094394755,10454,367182,3795,ENSG00000164081.12,ENSG00000164081.12,0.902830200073272,100,,0.772835190135587,,,12.4576070969874,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f36feb999c0> [RTYPES.NILSXP],2,10454,367182,3795,3,51671174,51671175
TFAM,10,58385021,58385022,0.549043776959523,0.807833999563746,0.224218060639086,0.578580955231635,10454,367182,9754,ENSG00000108064.10,ENSG00000108064.10,0.433754941471681,100,,0.0867520960398664,,,18.1414079090575,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f6beb180640> [RTYPES.NILSXP],3,10454,367182,9754,10,58385021,58385022
TFCP2L1,2,121285206,121285207,0.613581253251376,0.599332415024865,0.606196114921793,0.571791353582061,10454,367182,2816,ENSG00000115112.7,ENSG00000115112.7,0.669609303171771,0.897563605851976,0.853515109697795,0.16212116448317,0.360555181488798,0.769462858022384,11.7540083730462,3.2222220791164085,6,10454,367182,2816,2,121285206,121285207
TFIP11,22,26512504,26512505,0.0153002571969362,0.645102655077381,0.22918380361968,0.574842808231138,10454,367182,19264,ENSG00000100109.16,ENSG00000100109.16,0.414847440753613,0.633732439831973,0.618903832460996,0.0168237315529576,0.0569484171274139,0.897615460367491,25.1842735541811,16.46897845044762,12,10454,367182,19264,22,26512504,26512505
TFPT,19,54115408,54115409,0.128568359023395,0.16642883966741,0.174207027841917,0.611761139619842,10454,367182,18136,ENSG00000105619.13,ENSG00000105619.13,0.474836704254156,0.0889672616614741,0.0374882312890992,0.664700318937798,0.908437087150908,0.948355136836746,10.4905129061665,5.032512188063253,18,10454,367182,18136,19,54115408,54115409
