gene_name,pg_adsp,pnl_adsp,pg_ukb,pnl_ukb,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,gene_names,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_r2,stage1_X2_f2,num_snps_original,num_snps_common,adsp_size.y,ukb_size.y,gene_ind.y,chr,TSS,TES
TP53I3,0.998659680783549,0.744612166111362,0.980203394766802,0.631729541845006,10454,367182,1605,ENSG00000115129.13,ENSG00000115129.13,0.474416839438315,0.665942569076452,0.582978703146687,0.860997415517276,0.961033994489037,0.825112985013569,0.429815861068864,0.205692822177491,1736,848,10454,367182,1604,2,24085860,24085861
TP53INP1,0.979761316552108,0.878381639028996,0.981658957615722,0.835797900575837,10454,367182,4112,ENSG00000164938.13,ENSG00000164938.13,0.463402973345274,0.410387070373869,0.264775980886795,0.00047646830671224,0.000904905056591702,0.178532591123873,0.0859115444667684,0.00121315440688365,2356,1301,10454,367182,4111,8,94949410,94949411
TP53INP2,0.037715432439298,0.0633044663350896,0.142863043721845,0.146885306053467,10454,367182,544,ENSG00000078804.12,ENSG00000078804.12,0.50897681471619,0.798980848871571,0.910319409939786,0.501562947995392,0.00332959142986942,0.000931918447507029,0.0206172727332965,0.000886696615205559,1327,532,10454,367182,543,20,34704289,34704290
TP53RK,0.516673273144311,0.999999509250978,0.146303997481967,0.751916476745583,10454,367182,4688,ENSG00000172315.5,ENSG00000172315.5,0.214965498462596,0.190198141595192,0.181940742871498,0.134254727259799,0.287908107860704,0.618751212382601,0.109755049529467,0.045603916089293,1919,738,10454,367182,4687,20,46689657,46689658
TPBG,0.420571820666192,0.605706588550211,0.893458345348596,0.88553347722704,10454,367182,3208,ENSG00000146242.8,ENSG00000146242.8,0.318408190826096,0.495445483079649,0.522401184784393,0.0168609235871079,0.047681747702775,0.539952546465359,0.024021666202018,0.0100969789565124,1931,962,10454,367182,3207,6,82363205,82363206
TPCN2,0.298209097545019,0.413042329645695,0.804251739556872,0.80449737860006,10454,367182,3855,ENSG00000162341.16,ENSG00000162341.16,0.996655495781404,0.973675131308752,0.817358491074876,0.488246154755221,0.0846300688405443,0.0347272311132336,0.0781347337215853,0.0103511906112966,2249,922,10454,367182,3854,11,69048896,69048897
TPD52,0.619883768355153,0.567123641539958,0.94601023496394,0.804525885377965,10454,367182,509,ENSG00000076554.15,ENSG00000076554.15,0.706378869591066,0.786805488915345,0.561207253802382,0.731807539191368,0.803480121807383,0.571519342019242,0.057369516631435,0.000455071253666156,1667,793,10454,367182,508,8,80231231,80231232
TPGS1,0.0125890060689567,0.144847823520861,0.169483405946889,0.0725994483405157,10454,367182,2983,ENSG00000141933.9,ENSG00000141933.9,0.291222634100738,100,100,0.213530551592204,100,100,0.0196289241432655,7.38579782460292e-05,2643,1109,10454,367182,2982,19,507833,507834
TPGS1,0.0125890060689567,0.144847823520861,0.232541723819879,0.0889548344059628,10454,367182,2983,ENSG00000141933.9,ENSG00000141933.9,0.291222634100738,100,100,0.213530551592204,100,100,0.0196289241432655,7.38579782460292e-05,2643,1109,10454,367182,2982,19,507833,507834
TPGS2,0.918429949986328,0.582682139987458,0.871492519554246,0.904593203085428,10454,367182,2496,ENSG00000134779.14,ENSG00000134779.14,0.0465897257283301,100,100,0.564163663743927,100,100,0.0894667161348835,0.000672642701609678,1722,812,10454,367182,2495,18,36829215,36829216
TPK1,0.380481341213504,0.530918094300858,0.859258819519021,0.999940485317247,10454,367182,5680,ENSG00000196511.14,ENSG00000196511.14,0.796542175235736,0.789535181620135,0.523939345445448,0.379703093175637,0.568893811770828,0.550478542468126,0.136980974802212,0.000234162924754235,2152,873,10454,367182,5679,7,144836394,144836395
TPM1,0.478152557278017,0.552046791527318,0.894328659260756,0.85255967523246,10454,367182,2891,ENSG00000140416.19,ENSG00000140416.19,0.949769498378069,0.478718563906837,0.225464667556806,0.378036782740946,0.269023346478417,0.173918789465215,0.0155830163991674,0.00136864931848476,2057,822,10454,367182,2890,15,63042631,63042632
TPM2,0.432572886989591,0.771450618966903,0.892440995027743,0.999999845297414,10454,367182,5869,ENSG00000198467.13,ENSG00000198467.13,0.981316590414166,0.311904162195151,0.126946007312299,0.993026021795246,0.113338493043535,0.0369075978687074,0.107853913299909,0.00637988530327565,1560,867,10454,367182,5868,9,35691019,35691020
TPM3,0.32062765579605,0.261199605134595,0.0763254971200457,0.17264627413507,10454,367182,3076,ENSG00000143549.19,ENSG00000143549.19,0.13138082449932,0.320446561381299,0.993046632555448,0.950110502627443,0.920872210977326,0.688280591556858,0.06686578440629,4.36917276454194e-07,1394,651,10454,367182,3075,1,154194647,154194648
TPM3P6,0.512516125463008,0.558626867421197,0.0256541592714253,0.245088936366579,10454,367182,7264,ENSG00000250731.1,ENSG00000250731.1,0.17044352785244,0.0738251245382484,0.0679027157887278,0.298114843798328,0.354837516910262,0.319844402543809,0.10964654319965,0.00547475557618386,3716,1792,10454,367182,7263,19,53479349,53479350
TPM3P9,0.691193241087566,0.751161608889661,0.290572024640054,0.585154316609039,10454,367182,7024,ENSG00000241015.2,ENSG00000241015.2,0.24135435915301,0.0981859111425852,0.07059942566513,0.896890837524806,0.643382085426122,0.35227693038968,0.425017638670513,0.117010565529499,3820,1808,10454,367182,7023,19,53431983,53431984
TPM4,0.740832904040909,0.661831182555772,0.536451061448181,0.965252168017697,10454,367182,4313,ENSG00000167460.14,ENSG00000167460.14,0.540205861067008,100,100,0.310685728577904,100,100,0.04887641623069,6.25828601166649e-06,3405,1852,10454,367182,4312,19,16067020,16067021
TPMT,0.883759162501475,0.559984805281291,0.511320410450525,0.417959157061076,10454,367182,2699,ENSG00000137364.4,ENSG00000137364.4,0.318320797812258,0.582590051611336,0.770956506747175,0.273185099622527,0.243957705991327,0.20297516423578,0.26692898053944,0.000561538641929465,2411,1301,10454,367182,2698,6,18155073,18155074
TPP2,0.158331809950072,0.540630022084108,0.796682031470687,0.544312004704625,10454,367182,2508,ENSG00000134900.11,ENSG00000134900.11,0.488229484734251,100,100,0.228905467691784,100,100,0.0422478844112091,5.05793288215586e-05,2287,1158,10454,367182,2507,13,102597002,102597003
TPPP,0.671460635153275,0.710538545414907,0.48470745506203,0.426439915464075,10454,367182,4626,ENSG00000171368.11,ENSG00000171368.11,0.759109025525373,100,100,0.00532776981923922,100,100,0.0635287363635645,0.000645063632914223,2788,827,10454,367182,4625,5,693394,693395
TPRA1,0.305922739514432,0.771012880122707,0.90353432826236,0.934443753416879,10454,367182,3997,ENSG00000163870.14,ENSG00000163870.14,0.137325646299716,0.232041034648261,0.398092598267056,0.529722287432184,0.516414166156133,0.335704329432767,0.0286790572089801,0.0171636694366087,2102,1091,10454,367182,3996,3,127598221,127598222
TPSAB1,0.557149045720932,0.776975086554805,0.861554874739803,0.895732959053885,10454,367182,4680,ENSG00000172236.16,ENSG00000172236.16,0.21969122207421,100,100,0.212231576993507,100,100,0.0527319813732598,0.00104358177024148,2854,1146,10454,367182,4679,16,1240695,1240696
TPSB2,0.255657299033824,0.411085481907591,0.882817669538899,0.811211693930184,10454,367182,5751,ENSG00000197253.13,ENSG00000197253.13,0.926425784328669,0.479771211128026,0.226883151119838,0.80738136516792,0.791796386472457,0.523261348662696,0.0576354027255264,0.00428437455688053,2865,1148,10454,367182,5750,16,1230183,1230184
TPSB2,0.0802700909280017,0.412451905072616,0.885836760699635,0.816364058143301,10454,367182,5751,ENSG00000197253.13,ENSG00000197253.13,0.926425784328669,0.479771211128026,0.226883151119838,0.80738136516792,0.791796386472457,0.523261348662696,0.0576354027255264,0.00428437455688053,2865,1148,10454,367182,5750,16,1230183,1230184
TPSD1,0.149958077168748,0.378103530384006,0.930791620924723,0.827060555624808,10454,367182,754,ENSG00000095917.13,ENSG00000095917.13,0.805041543092861,0.197380269934374,0.0743546191209075,0.374715472300462,0.325806629539202,0.227737858789064,0.244116609387386,0.0175010669922741,2825,1137,10454,367182,753,16,1256058,1256059
TPT1-AS1,0.241247875001913,0.51729285476691,0.566295768958856,0.975285705995381,10454,367182,4592,ENSG00000170919.15,ENSG00000170919.15,0.183094702844278,0.407590107641046,0.880119461445604,0.809054559706141,0.916794792363938,0.73413310466164,0.0237227401255288,0.00270331195538379,1669,638,10454,367182,4591,13,45341370,45341371
TPTEP1,0.77689129242167,0.279534597241045,0.544693252103821,0.481955141260781,10454,367182,826,ENSG00000100181.22,ENSG00000100181.22,0.31978524169369,0.550561359114688,0.651633642099858,0.758669985070165,0.473131563260163,0.236326679956021,0.419612405649719,0.00270892667760624,2803,630,10454,367182,825,22,16601886,16601887
TRABD,0.943540730597083,0.835990321125999,0.65607530413664,0.644582809778213,10454,367182,4573,ENSG00000170638.9,ENSG00000170638.9,0.433740064891777,0.728123473457169,0.882594446138396,0.201167765776245,0.31986946034193,0.421614765122521,0.308953084199293,0.0862741901056605,2672,1258,10454,367182,4572,22,50185914,50185915
TRABD2A,0.27808939445744,0.471514625283916,0.861182925622496,0.770923861420096,10454,367182,5496,ENSG00000186854.10,ENSG00000186854.10,0.372489648646155,100,100,0.168232402464598,100,100,0.0214308831061642,0.00117179221433509,1675,784,10454,367182,5495,2,84907007,84907008
TRAF1,0.858824876782466,0.575728138445631,0.686295440909897,0.517926434474898,10454,367182,282,ENSG00000056558.10,ENSG00000056558.10,0.23135686196375,100,100,0.964545414851543,100,100,0.0932601769184645,0.00111031029184236,1262,546,10454,367182,281,9,120929172,120929173
TRAF2,0.720060925569117,0.594874399886672,0.837213126521751,0.786560295976676,10454,367182,2112,ENSG00000127191.17,ENSG00000127191.17,0.944732848580155,0.410350765901725,0.182567932206413,0.0718191956273433,0.176505851789491,0.633114084991625,0.0463778371951498,0.0025025060407226,1900,524,10454,367182,2111,9,136881911,136881912
TRAF3,0.765862598774768,0.58860387046362,0.792833070413583,0.8620454020933,10454,367182,2316,ENSG00000131323.14,ENSG00000131323.14,0.426169738306256,0.661196148493214,0.659450679942037,0.0460120774839828,0.011153839511798,0.0251898195175417,0.0128956149982251,0.00106686614825988,1582,598,10454,367182,2315,14,102777475,102777476
TRAF3IP2,0.569673976624022,0.519789232120858,0.0283210826109457,0.0613661219776802,10454,367182,284,ENSG00000056972.18,ENSG00000056972.18,0.314860358215125,0.226342340444365,0.161386058917372,0.614048985073198,0.833994053564333,0.741586150098462,0.047781643456308,0.000129503397889678,1608,687,10454,367182,283,6,111606277,111606278
TRAF3IP2-AS1,0.704680050554409,0.899906098764849,0.633563543263417,0.807653825138591,10454,367182,6735,ENSG00000231889.7,ENSG00000231889.7,0.659185616560513,100,100,0.181174856809973,100,100,0.015491778253339,0.00507975919848653,1714,712,10454,367182,6734,6,111483510,111483511
TRAF3IP3,0.152844341745704,0.354520933205075,0.881037402049521,0.0604504270734242,10454,367182,78,ENSG00000009790.14,ENSG00000009790.14,0.184893335067704,0.261660877469781,0.336530133065538,0.00382472565075075,0.00768808014975112,0.241645538442269,0.318272170739356,0.0082102632123476,1776,806,10454,367182,77,1,209756031,209756032
TRAF5,0.698624893170778,0.600479435269018,0.608358945154556,0.904969933422778,10454,367182,580,ENSG00000082512.14,ENSG00000082512.14,0.166883169909318,0.384625804127213,0.985312007578305,0.568093423439553,0.18746560433509,0.0821201763370679,0.0232415684412619,0.00963098587709761,2093,1020,10454,367182,579,1,211326614,211326615
TRAFD1,0.911605476322579,0.349773329906353,0.0219409231838371,0.109719157987948,10454,367182,2528,ENSG00000135148.11,ENSG00000135148.11,0.0615206518307146,100,100,0.966330605119541,100,100,0.0114952594662492,0.00019894318894908,785,299,10454,367182,2527,12,112125500,112125501
TRAM1,0.347823179379053,0.452568612717495,0.19322422969504,0.112362923703144,10454,367182,377,ENSG00000067167.7,ENSG00000067167.7,0.611128278699094,0.760111104922612,0.590191939540242,0.0179991657752507,0.0494499237436571,0.518254162860786,0.0475241572273369,0.000109609299125976,1829,558,10454,367182,376,8,70608386,70608387
TRAM2,0.972856806747362,0.580155583056386,0.798663599631804,0.303047296102796,10454,367182,344,ENSG00000065308.4,ENSG00000065308.4,0.919537703330495,100,100,0.28460958685643,100,100,0.0286154725942709,0.00237153937976473,2304,1032,10454,367182,343,6,52576914,52576915
TRANK1,0.675136311876301,0.586430230916504,0.928263386267647,0.994956516427837,10454,367182,4379,ENSG00000168016.13,ENSG00000168016.13,0.570192563065758,0.735981763061219,0.589746086892749,0.0155362230317061,0.0392447219272701,0.430577595857488,0.0718440959594934,0.0067768190869191,1558,839,10454,367182,4378,3,36945056,36945057
TRAP1,0.514574557333623,0.863919532131161,0.818050760694635,0.73597801492697,10454,367182,2097,ENSG00000126602.10,ENSG00000126602.10,0.457933857348803,0.563032822985406,0.439383287767778,0.00886168528336529,0.00414842584290847,0.0423899988150352,0.314831109862127,0.000796632322657481,2103,1021,10454,367182,2096,16,3717596,3717597
TRAPPC12,0.646442670407351,0.524447133549235,0.330297654232058,0.477699986571906,10454,367182,4658,ENSG00000171853.15,ENSG00000171853.15,0.381666985387064,0.45412082868749,0.367100463533672,0.335325492095895,0.523205273412882,0.544456651260936,0.0641157506273714,0.000923447514625205,2820,1417,10454,367182,4657,2,3379674,3379675
TRAPPC12-AS1,0.609057367339272,0.52360512407065,0.821809845917344,0.853834562809219,10454,367182,6475,ENSG00000225234.1,ENSG00000225234.1,0.8840601569923,0.988600815742734,0.96744653809402,0.546388450138531,0.256991119640316,0.124994234360895,0.180470610863226,0.000238816475458505,2861,1456,10454,367182,6474,2,3482408,3482409
TRAPPC2B,0.787845489845146,0.666623373011726,0.560305035585186,0.999999607368123,10454,367182,7412,ENSG00000256060.2,ENSG00000256060.2,0.218181510896356,0.297550095072624,0.340623670482775,0.0970931794082044,0.0696449882544885,0.108493055609998,0.0206174167794968,0.000978072468459245,2456,1265,10454,367182,7411,19,57363703,57363704
TRAPPC4,0.994476309464045,0.762419564855571,0.961199658359228,0.907684186896574,10454,367182,5692,ENSG00000196655.11,ENSG00000196655.11,0.223479582447175,0.236094109203262,0.235860415294055,0.0419506998210525,0.105557378309286,0.548609435134808,0.336213760998669,0.08835212573511,1740,748,10454,367182,5691,11,119018690,119018691
TRAPPC5,0.94925926070721,0.568523676593454,0.244651245064792,0.793740070986908,10454,367182,5138,ENSG00000181029.8,ENSG00000181029.8,0.187251601228141,100,100,0.0978969399343072,100,100,0.0155505736312958,0.00208384317570955,3147,1515,10454,367182,5137,19,7680842,7680843
TRAPPC9,0.268845225184085,0.462168036824058,0.866929190455359,0.818330218842732,10454,367182,4335,ENSG00000167632.14,ENSG00000167632.14,0.454227704105607,0.670409465909702,0.624446159771996,0.165802529734371,0.0718878669553215,0.0674175688940271,0.220162845511063,0.00815121220607174,1791,709,10454,367182,4334,8,140458578,140458579
TRAV1-1,0.708225813472383,0.522579592521934,0.171069099151247,0.185367385729402,10454,367182,7396,ENSG00000255569.1,ENSG00000255569.1,0.795715196563512,100,100,0.378488006985818,100,100,0.0566973079062663,0.000289697705759712,2866,992,10454,367182,7395,14,21621837,21621838
TRAV12-1,0.31011377053557,0.642388927338138,0.688204748366344,0.993040603228491,10454,367182,6170,ENSG00000211785.1,ENSG00000211785.1,0.5310797077897,100,100,0.422647872096172,100,100,0.0168086487485922,0.000545594556366126,3380,1166,10454,367182,6169,14,21841239,21841240
TRAV19,0.930273705592787,0.654808473641453,0.0144427998469149,0.380068011199983,10454,367182,6171,ENSG00000211799.3,ENSG00000211799.3,0.0626226942288243,0.0600287343107039,0.141699989881264,0.612324092639593,0.816525820279222,0.69988724176544,0.127696918632523,0.000188095616096329,3596,1235,10454,367182,6170,14,22007511,22007512
TRAV25,0.423281182799327,0.574602129479827,0.735971474988424,0.751256787266464,10454,367182,6172,ENSG00000211806.2,ENSG00000211806.2,0.771189205913221,100,100,0.44149391926829,100,100,0.0112326691581647,0.000766115674409731,3570,1174,10454,367182,6171,14,22112346,22112347
TRAV26-2,0.674015083401744,0.621909560674379,0.773906126903559,0.877019393710506,10454,367182,6173,ENSG00000211812.1,ENSG00000211812.1,0.338250283006694,100,100,0.00541638308653282,100,100,0.112795439355943,7.52283736103668e-07,3515,1229,10454,367182,6172,14,22202582,22202583
TRAV38-1,0.716341010075204,0.458169707960924,0.822726711266123,0.963633049931695,10454,367182,6174,ENSG00000211816.2,ENSG00000211816.2,0.790521432881287,100,100,0.597084625595389,100,100,0.0267352137823427,0.000395637952629646,3518,1287,10454,367182,6173,14,22271967,22271968
TRAV4,0.769955569676255,0.695475050071914,0.870216247630598,0.8314045253094,10454,367182,6169,ENSG00000211778.2,ENSG00000211778.2,0.794335675238673,0.862673185280638,0.633402750191192,0.870753959863324,0.985778879046138,0.962803642430073,0.0258430623826599,0.00188604849198966,3081,1057,10454,367182,6168,14,21736151,21736152
TRBC1,0.594147561137657,0.973101198038482,0.913379100816751,0.791894699230329,10454,367182,6163,ENSG00000211751.9,ENSG00000211751.9,0.755079839240674,100,100,0.000115443814739667,100,100,0.171971573931866,0.000348832755198467,2065,331,10454,367182,6162,7,142791693,142791694
TRBC2,0.306351102754236,0.424226547457187,0.64374024308747,0.604555833819058,10454,367182,6168,ENSG00000211772.11,ENSG00000211772.11,0.876291040887239,100,100,0.00253295876668458,100,100,0.0588592617979935,0.000300269074384613,2060,332,10454,367182,6167,7,142801040,142801041
